code,name_ar,name_fr,name_en,wilaya_code,wilaya_name_ar,daira_name_ar,phone,fax,email,website,address_ar,source
2247,شتوان بليلة,CHETOUANE BELAILA,Chetouane Belaila,22,سيدي بلعباس,,,غير متاح,,,,scraped
2248,بئر الحمام,BIR EL HAMMAM,Bir El Hammam,22,سيدي بلعباس,مرحوم,048 67 18 01,غير متاح,,,شارع الشهداء,merged
2249,تاودموت,TAOUDMOUT,Taoudmout,22,سيدي بلعباس,مرين,048 58 01 03,غير متاح,communedetaoudmout@gmail.com,,رقم 01 شارع جيش التحرير,merged
2250,رجم دموش,REDJEM DEMOUCHE,Redjem Demouche,22,سيدي بلعباس,راس الماء,048 67 79 02,غير متاح,kouidermamouni77@gamil.com,,شارع زايدي علي,merged
2251,بن عشيبة شلية,BENACHIBA CHELIA,Benachiba Chelia,22,سيدي بلعباس,تنيرة,048 79 91 41,غير متاح,,,رقم 01 شار عرفي عبد المولى,merged
2252,حاسي دحو,HASSI DAHOU,Hassi Dahou,22,سيدي بلعباس,تنيرة,048 68 11 07,غير متاح,,,شارع العربي بن مهيدي,merged
2301,عنابة,ANNABA,Annaba,23,عنابة,عنابة,038 86 32 61,(038) 86 - 32 - 61,hotel de ville annaba @gmail.com,,ساحة الثورة عنابة,merged
2302,برحال,BERRAHEL,Berrahel,23,عنابة,برحال,038 87 80 63,(038) 87 - 89 - 72,apcberrahal2302@gmail .com,,شارع 01 نوفمبر,merged
2303,الحجار,EL HADJAR,El Hadjar,23,عنابة,الحجار,038 89 17 09,(038) 89 - 45 - 38,apc-elhadjar @ hotmail. fr,,شارع زيغود يوسف,merged
2304,العلمة,EULMA,Eulma,23,عنابة,عين الباردة,038 89 81 73,(038) 89 - 81 - 12,,,العلمة مقر,merged
2305,البوني,EL BOUNI,El Bouni,23,عنابة,البوني,038 58 40 77 / 038 58 40 70,(038) 52 - 28 - 32,,www.apc.elbouni.onlc.fr/,حي 01 نوفمبر 1954,merged
2306,وادي العنب,OUED EL ANEB,Oued El Aneb,23,عنابة,برحال,038 81 81 65,(038) 81 - 80 - 02,,,واد العنب مقر,merged
2307,الشرفاء,CHEURFA,Cheurfa,23,عنابة,,,(038) 89 - 71 - 66,,,,scraped
2308,سرايدي,SERAIDI,Seraidi,23,عنابة,عنابة,038 86 41 14,(038) 87 - 42 - 82,apcseraidi@gmail.com,page facebook:بلدية سرايدي,بلدية سرايدي شارع ثابت حسين,merged
2309,العين الباردة,AIN BERDA,Ain Berda,23,عنابة,عين الباردة,038 49 00 65,(038) 88 - 00 - 01,,,عين الباردة مقر,merged
2310,شطايبي,CHETAIBI,Chetaibi,23,عنابة,شطايبي,038 87 01 02,(038) 87 - 04 - 11,,,شطايبي مقر,merged
2311,سيد عامر,SIDI AMAR,Sidi Amar,23,عنابة,الحجار,038 87 20 16,(038) 87 - 10 - 82,,,حي 500 مسكن,merged
2312,التريعات,TREAT,Treat,23,عنابة,برحال,038 85 32 50,(038) 85 - 31 - 12,,,التريعات مقر,merged
2401,قالمة,GUELMA,Guelma,24,قالمة,قالمة,037 26 75 49,(037) 26 - 75 - 55,,,نهج عبداوي عبد الحميد,merged
2402,نشماية,NECHMAYA,Nechmaya,24,قالمة,قلعة بوصبع,037 19 43 96,(037) 24 - 43 - 99,apc.nechmaya@gmail.com,,شارع صالح بوعائشة,merged
2403,بوعاطي محمود,BOUATI MAHMOUD,Bouati Mahmoud,24,قالمة,هيليوبوليس,037 13 72 91,(037) 23 - 86 - 48,,,شارع رابح زروال,merged
2404,وادي الزناتي,OUED ZENATI,Oued Zenati,24,قالمة,وادي الزناتي,037 27 51 77,(037) 27 - 64 - 12,apc_ouedzenati@yahoo.fr,,شارع اول نوفمبر 1954,merged
2405,تاملوكة,TAMLOUKA,Tamlouka,24,قالمة,عين مخلوف,037 27 91 06,(037) 24 - 02 - 13,,,شارع الجمهورية رقم 63,merged
2406,وادي فراغا,OUED FRAGHA,Oued Fragha,24,قالمة,بوشقوف,037 12 22 31,(037) 23 - 21 - 42,oued fragha_2406apc@yahoo.com,,شارع بن باديس,merged
2407,عين صندل,SIDI SANDEL,Sidi Sandel,24,قالمة,خزارة,037 25 71 02,(037) 25 - 73 - 45,ain_ sandel2407@yahoo.com,,مركز عين السودة,merged
2408,رأس العقبة,RAS EL AGBA,Ras El Agba,24,قالمة,عين حساينية,037 28 11 33,(037) 28 - 13 - 87,raslagbaapc@gmail.com,,حي شريف بوشلاغم,merged
2409,الداواهرة,DAHOUARA,Dahouara,24,قالمة,حمام النبايل,037 29 01 01,(037) 29 - 04 - 69,,,شارحمايزية الصادق,merged
2410,بلخير,BELKHEIR,Belkheir,24,قالمة,قلعة بوصبع,037 14 70 77,(037) 24 - 71 - 08,apc2410@yahoo.fr,,حي بوشاهد عمار,merged
2411,بن جراح,BEN DJARAH,Ben Djarah,24,قالمة,قالمة,037 25 23 06,(037) 25 - 25 - 90,apcbendjerrah@gmail.com,,حي عميار عمار,merged
2412,بوحمدان,BOU HAMDANE,Bou Hamdane,24,قالمة,حمام دباغ,037 25 91 05,(037) 25 - 93 - 06,Abouhamdene24@gmail.com,,شارع زروق محمد رقم 01,merged
2413,عين مخلوف,AIN MAKHLOUF,Ain Makhlouf,24,قالمة,عين مخلوف,037 28 45 15,(037) 27 - 77 - 87,communeainmakhlouf@gmail.com,,شارع زريف مخلوف رقم 32,merged
2414,عين بن بيضاء,AIN BEN BEIDA,Ain Ben Beida,24,قالمة,بوشقوف,037 12 81 15,(037) 29 - 54 - 41,,,شارع نوادرية طلحي,merged
2415,خزارة,KHEZARA,Khezara,24,قالمة,خزارة,037 13 03 45,(037) 23 - 17 - 35,,,التحصيص البلدي رقم 03,merged
2416,بني مزلين,BENI MEZLINE,Beni Mezline,24,قالمة,قلعة بوصبع,037 25 61 35,(037) 25 - 63 - 49,apc.benimezline@gmail.com,,شارع بن ظافر احمد رقم 28,merged
2417,بوحشانة,BOU HACHANA,Bou Hachana,24,قالمة,خزارة,037 25 82 35,(037) 25 - 83 - 34,bouhachana2417@yahoo.fr,,مركز البلدية,merged
2418,قلعة بوصبع,GUELAAT BOU SBAA,Guelaat Bou Sbaa,24,قالمة,قلعة بوصبع,037 19 31 43,(037) 23 - 34 - 91,apcgbs@gmail.com,,الطريق الوطني رقم 21,merged
2419,حمام دباغ,HAMAM DEBAGH,Hamam Debagh,24,قالمة,حمام دباغ,037 22 80 81,(037) 22 - 84 - 42,,,شارع عيسى لطرش رقم 49,merged
2420,الفجوج,EL FEDJOUDJ,El Fedjoudj,24,قالمة,هيليوبوليس,037 13 64 52,(037) 23 - 63 - 02,,,حي زراري خميسي,merged
2421,برج صباط,BORDJ SABAT,Bordj Sabat,24,قالمة,وادي الزناتي,037 28 01 12,(037) 28 - 04 - 60,apcbordjsabath@gmail.com,,شارع زناتي خشة,merged
2422,حمام النبايل,HAMMAM N'BAIL,Hammam N'Bail,24,قالمة,حمام النبايل,037 22 02 01,(037) 22 - 08 - 43,hammamnbails_commune@yahoo.fr,,شارع بوعزيز السبتي,merged
2423,عين العربي,AIN LARBI,Ain Larbi,24,قالمة,عين مخلوف,037 28 52 23,(037) 24 - 65 - 31,apc163@yahoo.com,,حي 05 جويلية رقم 01,merged
2424,مجاز عمار,MEDJEZ AMAR,Medjez Amar,24,قالمة,عين حساينية,037 21 81 67,(037) 21 - 83 - 60,,,شارع محمد سياب رقم02,merged
2425,بوشقوف,BOUCHEGOUF,Bouchegouf,24,قالمة,بوشقوف,037 22 62 29,(037) 22 - 68 - 23,,,شارع 24 فيفري 1971,merged
2426,هيليوبوليس,HELIOPOLIS,Heliopolis,24,قالمة,هيليوبوليس,037 13 43 45,(037) 13 - 43 - 49,heliopolis_commune@hotmail.fr,,شارع محمد خميستي,merged
2427,عين الحساينية,AIN HESSANIA,Ain Hessania,24,قالمة,,,(037) 24 - 13 - 32,,,,scraped
2428,الركنية,ROKNIA,Roknia,24,قالمة,حمام دباغ,037 16 33 43,(037) 22 - 41 - 28,apcroknia@gmail.com,,قعث 20 ضخعف 55  رقم 93,merged
2429,سلاوة عنونة,SELLAOUA ANNOUNA,Sellaoua Announa,24,قالمة,عين حساينية,037 28 61 46,(037) 28 - 33 - 92,,,شارع عبد القادر حروش,merged
2430,مجاز الصفاء,MEDJEZ SFA,Medjez Sfa,24,قالمة,بوشقوف,037 29 31 20,(037) 29 - 32 - 36,,,شارع نواورية رابح,merged
2431,بومهرة أحمد,BOUHAMRA AHMED,Bouhamra Ahmed,24,قالمة,قلعة بوصبع,03722 24 11,(037) 22 - 20 - 44,,,شارع اول نوفمبر 1954,merged
2432,عين رقادة,AIN REGGADA,Ain Reggada,24,قالمة,وادي الزناتي,037 28 21 02,(037) 28 - 25 - 47,apcar24320@gmail.com,,شارع صالح تيفوتي,merged
2433,وادي الشحم,OUED CHEHAM,Oued Cheham,24,قالمة,حمام النبايل,037 23 03 01,(037) 23 - 07 - 60,communeouedcheham@yahoo.fr,,شارع مساعدية العياشي,merged
2434,جبالة الخميسي,DJEBALLAH KHEMISSI,Djeballah Khemissi,24,قالمة,قلعة بوصبع,037 25 31 08,(037) 25 - 33 - 90,,,شارع 19 مارس 1962,merged
2501,قسنطينة,CONSTANTINE,Constantine,25,قسنطينة,قسنطينة,31874355,(031) 92 - 16 - 00,,,6 شارع زيغود يوسف قسنطينة,merged
2502,حامة بوزيان,HAMMA BOUZIANE,Hamma Bouziane,25,قسنطينة,حامة بوزيان,31840680,غير متاح,,,شارع جيش التحرير الوطني حامة بوزيان,merged
2503,أبن باديس الهرية,BEN BADIS,Ben Badis,25,قسنطينة,عين عبيد,31982661,(031) 98 - 23 - 27,,,حي مالكي صالح ابن باديس,merged
2504,زيغود يوسف,ZIGHOUD YOUCEF,Zighoud Youcef,25,قسنطينة,زيغود يوسف,31919012,(031) 92 - 16 - 04,,,شارع الاستقلال زيغود يوسف,merged
2505,ديدوش مراد,DIDOUCHE MOURAD,Didouche Mourad,25,قسنطينة,حامة بوزيان,31908249,(031) 90 - 71 - 05,APC.DIDOUCHEMOURAD@GMAIL.COM,,شارع زيغود يوسف ديدوش مراد,merged
2506,الخروب,EL KHROUB,El Khroub,25,قسنطينة,الخروب,31758044,(031) 80 - 41 - 77,,,شارع حجاج بشير الخروب,merged
2507,عين عبيد,AIN ABID,Ain Abid,25,قسنطينة,عين عبيد,31816427,(031) 81 - 64 - 02,,,شارع عوان رابح عين عبيد,merged
2508,بني حميدان,BENI HAMIDENE,Beni Hamidene,25,قسنطينة,زيغود يوسف,031868118/19/20,(031) 65 - 02 - 20,APCBENIHAMIDENE85@GMAIL.COM,,21 شارع جيش التحرير الوطني بني حميدان,merged
2509,أولاد رحمون,OULED RAHMOUNI,Ouled Rahmouni,25,قسنطينة,الخروب,031689385/86/43,(031) 68 - 93 - 43,,,بلدية اولاد رحمون مركز,merged
2510,عين السمارة,AIN SMARA,Ain Smara,25,قسنطينة,الخروب,31974296,(031) 97 - 45 - 69,,,شارع علي جبار عين سمارة وسط,merged
2511,بوجريو مسعود,MESSAOUD BOUJERIOU,Messaoud Boujeriou,25,قسنطينة,ابن زياد,31879400,(031) 87 - 93 - 92,,,شارع جيش التحرير بوجريو مسعود,merged
2512,ابن زياد,IBN ZIAD,Ibn Ziad,25,قسنطينة,ابن زياد,31815251,(031) 64 - 95 - 13,apcibnziad2512@gmail.com,,شارع اول نوفمبر ابن زياد,merged
2601,المدية,MEDEA,Medea,26,المدية,,,(025) 78 - 39 - 89,,,,scraped
2602,وزرة,OUZERA,Ouzera,26,المدية,,,(025) 79 - 73 - 01,,,,scraped
2603,أولاد معروف,OULED MAAREF,Ouled Maaref,26,المدية,,,(025) 65 - 43 - 00,,,,scraped
2604,عين بوسيف,AIN BOUCIF,Ain Boucif,26,المدية,,,(025) 55 - 07 - 86,,,,scraped
2605,العيساوية,AISSAOUIA,Aissaouia,26,المدية,,,(025) 62 - 51 - 02,,,,scraped
2606,أولاد دايد,OULED DEID,Ouled Deid,26,المدية,,,(025) 56 - 32 - 66,,,,scraped
2607,العمرية,EL OMARIA,El Omaria,26,المدية,,,(025) 55 - 30 - 61,,,,scraped
2608,دراق,DERRAG,Derrag,26,المدية,,,(025) 63 - 92 - 33,,,,scraped
2609,القلب الكبير,EL GUELBELKEBIR,El Guelbelkebir,26,المدية,,,(025) 52 - 84 - 40,,,,scraped
2610,بوعيش,BOUAICHE,Bouaiche,26,المدية,,,(025) 63 - 62 - 14,,,,scraped
2611,مزغنة,MEZERANA,Mezerana,26,المدية,,,(025) 52 - 61 - 03,,,,scraped
2612,أولاد إبراهيم,OULED BRAHIM,Ouled Brahim,26,المدية,,,(025) 56 - 71 - 53,,,,scraped
2613,دميات,DAMIAT,Damiat,26,المدية,,,غير متاح,,,,scraped
2614,سيدي زيان,SIDI ZIANE,Sidi Ziane,26,المدية,,,(025) 50 - 32 - 00,,,,scraped
2615,تمسقيدة,TAMESGUIDA,Tamesguida,26,المدية,,,(025) 79 - 06 - 57,,,,scraped
2616,الحمدانية,EL HAMDANIA,El Hamdania,26,المدية,,,(025) 60 - 61 - 80,,,,scraped
2617,الكاف الاخضر,KEF LAKHDAR,Kef Lakhdar,26,المدية,,,(025) 66 - 02 - 20,,,,scraped
2618,شلالة العذاورة,CHELALET EL ADHAOURA,Chelalet El Adhaoura,26,المدية,,,(025) 55 - 11 - 06,,,,scraped
2619,بوسكن,BOUSKENE,Bouskene,26,المدية,,,(025) 50 - 92 - 48,,,,scraped
2620,الربعية,REBAIA,Rebaia,26,المدية,,,(025) 56 - 21 - 02,,,,scraped
2621,بوشراحيل,BOUCHRAHIL,Bouchrahil,26,المدية,,,(025) 55 - 51 - 33,,,,scraped
2622,أولاد هلال,OULED HELLAL,Ouled Hellal,26,المدية,,,(025) 66 - 91 - 02,,,,scraped
2623,تفراوت,TAFRAOUT,Tafraout,26,المدية,,,(025) 66 - 31 - 51,,,,scraped
2624,بعطة,BAATA,Baata,26,المدية,,,(025) 56 - 51 - 11,,,,scraped
2625,بوغار,BOGHAR,Boghar,26,المدية,,,(025) 67 - 93 - 46,,,,scraped
2626,سيدي نعمان,SIDI NAAMANE,Sidi Naamane,26,المدية,,,(025) 55 - 84 - 48,,,,scraped
2627,أولاد بوعشرة,OULED BOUACHRA,Ouled Bouachra,26,المدية,,,(025) 60 - 01 - 62,,,,scraped
2628,سيدي زهار,SIDI ZAHAR,Sidi Zahar,26,المدية,,,(025) 50 - 22 - 60,,,,scraped
2629,وادي حربيل,OUED HARBIL,Oued Harbil,26,المدية,,,(025) 74 - 91 - 75,,,,scraped
2630,بن شكاو,BEN CHICAO,Ben Chicao,26,المدية,,,(025) 61 - 65 - 73,,,,scraped
2631,سيدي دامد,SIDI DEMED,Sidi Demed,26,المدية,,,(025) 66 - 21 - 72,,,,scraped
2632,عزيز,AZIZ,Aziz,26,المدية,,,(025) 53 - 81 - 75,,,,scraped
2633,السواقي,SOUAGUI,Souagui,26,المدية,,,(025) 51 - 05 - 66,,,,scraped
2634,الزبيرية,ZOUBIRIA,Zoubiria,26,المدية,,,(025) 77 - 02 - 73,,,,scraped
2635,قصر البخاري,KSAR EL BOUKHARI,Ksar El Boukhari,26,المدية,,,(025) 67 - 23 - 81,,,,scraped
2636,العزيزية,EL AZIZIA,El Azizia,26,المدية,,,(025) 52 - 04 - 22,,,,scraped
2637,جواب,DJOUAB,Djouab,26,المدية,,,(025) 50 - 73 - 21,,,,scraped
2638,الشهبونية,CHABOUNIA,Chabounia,26,المدية,,,(025) 70 - 72 - 75,,,,scraped
2639,مغراوة,MAGHRAOUA,Maghraoua,26,المدية,,,(025) 62 - 31 - 04,,,,scraped
2640,شنيقل,CHENIGUEL,Cheniguel,26,المدية,,,(025) 65 - 51 - 31,,,,scraped
2641,عين القصيرة,AIN OUKSIR,Ain Ouksir,26,المدية,,,(025) 66 - 51 - 22,,,,scraped
2642,أم الجليل,OUM EL DJELLIL,Oum El Djellil,26,المدية,,,(025) 63 - 01 - 15,,,,scraped
2643,عوامري,OUAMRI,Ouamri,26,المدية,,,(025) 74 - 82 - 73,,,,scraped
2644,سي المحجوب,SI MAHDJOUB,Si Mahdjoub,26,المدية,,,(025) 59 - 04 - 01,,,,scraped
2645,ثلاث دوائر,TLETAT ED DOUAIR,Tletat Ed Douair,26,المدية,,,(025) 67 - 04 - 34,,,,scraped
2646,بني سليمان,BENI SLIMANE,Beni Slimane,26,المدية,,,(025) 71 - 43 - 56,,,,scraped
2647,البرواقية,BERROUAGHIA,Berrouaghia,26,المدية,,,(025) 57 - 99 - 02,,,,scraped
2648,سغوان,SEGHOUANE,Seghouane,26,المدية,,,(025) 70 - 78 - 60,,,,scraped
2649,مفتاح,MEFTAHA,Meftaha,26,المدية,,,(025) 67 - 61 - 21,,,,scraped
2650,ميهوب,MIHOUB,Mihoub,26,المدية,,,(025) 62 - 03 - 60,,,,scraped
2651,بوغزول,BOUGHZOUL,Boughzoul,26,المدية,,,(025) 70 - 50 - 17,,,,scraped
2652,تابلاط,TABLAT,Tablat,26,المدية,,,(025) 52 - 19 - 21,,,,scraped
2653,الحوضان,DEUX BASSINS,Deux Bassins,26,المدية,,,(025) 62 - 21 - 32,,,,scraped
2654,ذراع السمار,DRAA ESSAMAR,Draa Essamar,26,المدية,,,(025) 79 - 06 - 57,,,,scraped
2655,سيدي الربيع,SIDI RABIE,Sidi Rabie,26,المدية,,,(025) 50 - 41 - 85,,,,scraped
2656,بئر بن عابد,BIR BEN LAABED,Bir Ben Laabed,26,المدية,,,(025) 50 - 62 - 10,,,,scraped
2657,العوينات,EL OUINET,El Ouinet,26,المدية,,,(025) 65 - 72 - 76,,,,scraped
2658,أولاد عنتر,OULED ANTAR,Ouled Antar,26,المدية,,,(025) 53 - 02 - 36,,,,scraped
2659,بوعيشون,BOUAICHOUNE,Bouaichoune,26,المدية,,,(025) 60 - 91 - 15,,,,scraped
2660,حناشة,HANNACHA,Hannacha,26,المدية,,,(025) 73 - 71 - 09,,,,scraped
2661,سدراية,SEDRAYA,Sedraya,26,المدية,,,(025) 51 - 61 - 99,,,,scraped
2662,مجبر,MEDJEBAR,Medjebar,26,المدية,,,(025) 70 - 02 - 34,,,,scraped
2663,خمس جوامع,KHAMS DJOUAMAA,Khams Djouamaa,26,المدية,,,(025) 56 - 61 - 10,,,,scraped
2664,السائق,SANEG,Saneg,26,المدية,,,(025) 67 - 51 - 48,,,,scraped
2701,مستغانم,MOSTAGANEM,Mostaganem,27,مستغانم,مستغانم,045 41 35 05/045 41 37 06,(045) 41 - 34 - 64,,,,merged
2702,صيادة,SAYADA,Sayada,27,مستغانم,خير الدين,045 27 11 98/045 27 11 22,(045) 27 - 11 - 61,,,,merged
2703,فرناقة,FORNAKA,Fornaka,27,مستغانم,عين نويسي,045 27 81 46,(045) 27 - 84 - 74,,,,merged
2704,ستيدية,STIDIA,Stidia,27,مستغانم,حاسي ماماش,045 22 10 44,(045) 22 - 17 - 73,,,,merged
2705,عين نويسي,AIN-NOUISSY,Ain-Nouissy,27,مستغانم,عين نويسي,045 27 40 60,(045) 27 - 41 - 27,,,,merged
2706,حاسي معمش,HASSI MAMECHE,Hassi Mameche,27,مستغانم,حاسي ماماش,045 22 91 99,(045) 22 - 91 - 92,,,,merged
2707,عين تادلس,AIN-TEDLES,Ain-Tedles,27,مستغانم,عين تادلس,045 48 65 21,(045) 22 - 60 - 37,,,,merged
2708,سور,SOUR,Sour,27,مستغانم,عين تادلس,045 28 13 06,(045) 28 - 13 - 10,,,,merged
2709,وادي الخير,OUED EL KHEIR,Oued El Kheir,27,مستغانم,عين تادلس,045 27 61 06,(045) 27 - 61 - 22,,,,merged
2710,سيدي بلعطار,SIDI BELAATTAR,Sidi Belaattar,27,مستغانم,عين تادلس,045 32 92 79,(045) 31 - 91 - 09,,,,merged
2711,خير الدين,KHEIR-EDDINE,Kheir-Eddine,27,مستغانم,خير الدين,045 42 81 37,(045) 42 - 81 - 14,,,,merged
2712,سيدي علي,SIDI ALI,Sidi Ali,27,مستغانم,سيدي علي,045 45 10 83,(045) 24 - 15 - 82,,,,merged
2713,بن عبد المالك رمضان,BENABDELMALEK RAMDANE,Benabdelmalek Ramdane,27,مستغانم,سيدي لخضر,045 44 93 62,(045) 24 - 93 - 30,,,,merged
2714,حجاج,HADJADJ,Hadjadj,27,مستغانم,سيدي لخضر,045 24 61 98/045 24 63 56,(045) 24 - 60 - 86,,,,merged
2715,نكمارية,NEKMARIA,Nekmaria,27,مستغانم,عشعاشة,045 45 46 59,(045) 25 - 52 - 23,,,,merged
2716,سيدي لخضر,SIDI-LAKHDAR,Sidi-Lakhdar,27,مستغانم,سيدي لخضر,045 24 72 36,(045) 44 - 71 - 88,,,,merged
2717,عشعاشة,ACHAACHA,Achaacha,27,مستغانم,عشعاشة,045 45 03 50,(045) 24 - 04 - 09,,,,merged
2718,خضراء,KHADRA,Khadra,27,مستغانم,,,(045) 25 - 21 - 80,,,,scraped
2719,بوقيراط,BOUGUIRAT,Bouguirat,27,مستغانم,بوقيراط,045 22 40 60,(045) 22 - 46 - 67,,,,merged
2720,سيرات,SIRAT,Sirat,27,مستغانم,بوقيراط,045 27 01 40,(045) 27 - 03 - 39,,,,merged
2721,عين سيدي الشريف,AIN-SIDI CHERIF,Ain-Sidi Cherif,27,مستغانم,ماسرة,045 38 51 67,(045) 27 - 51 - 67,,,,merged
2722,ماسرة,MESRA,Mesra,27,مستغانم,ماسرة,045 48 31 38,(045) 22 - 24 - 27,,,,merged
2723,منصورة,MANSOURAH,Mansourah,27,مستغانم,ماسرة,045 31 31 75,(043) 21 - 41 - 10,,,,merged
2724,السوافلية,SOUAFLIA,Souaflia,27,مستغانم,بوقيراط,045 31 42 27,(045) 31 - 42 - 28,,,,merged
2725,أولاد بوغالم,OULED BOUGHALEM,Ouled Boughalem,27,مستغانم,عشعاشة,045 45 44 23,(045) 25 - 32 - 39,,,,merged
2726,أولاد مع الله,OULED-MAALAH,Ouled-Maalah,27,مستغانم,سيدي علي,045 48 16 15,(045) 25 - 91 - 14,,,,merged
2727,مزغران,MAZAGRAN,Mazagran,27,مستغانم,حاسي ماماش,045 23 53 51,(045) 23 - 67 - 13,,,,merged
2728,عين بودينار,AIN-BOUDINAR,Ain-Boudinar,27,مستغانم,خير الدين,045 32 41 66,(045) 32 - 41 - 67,,,,merged
2729,تزقايت,TAZGAIT,Tazgait,27,مستغانم,سيدي علي,045 45 41 03,(045) 24 - 41 - 11,,,,merged
2730,صفصاف,SAFSAF,Safsaf,27,مستغانم,بوقيراط,045 35 38 54,(045) 32 - 32 - 09,,,,merged
2731,الطواهرية,TOUAHRIA,Touahria,27,مستغانم,ماسرة,045 48 73 87,(045) 48 - 73 - 45,,,,merged
2732,الحسيان (بني ياحي,HASSIANE,Hassiane,27,مستغانم,عين نويسي,045 28 31 14,(045) 28 - 33 - 83,,,,merged
2801,المسيلة,M'SILA,M'Sila,28,المسيلة,,,(035) 55 - 02 - 36,,,,scraped
2802,المعاضيد,MAADID,Maadid,28,المسيلة,,,(035) 59 - 74 - 35,,,,scraped
2803,حمام الضلعة,HAMMAM DALAA,Hammam Dalaa,28,المسيلة,,,(035) 57 - 54 - 40,,,,scraped
2804,أولاد دراج,OULED DERRADJ,Ouled Derradj,28,المسيلة,,,(035) 57 - 74 - 02,,,,scraped
2805,تارمونت,TARMOUNT,Tarmount,28,المسيلة,,,(035) 56 - 34 - 44,,,,scraped
2806,المطارفة,M'TARFA,M'Tarfa,28,المسيلة,,,(035) 56 - 61 - 73,,,,scraped
2807,خبانة,KHOUBANA,Khoubana,28,المسيلة,,,(035) 51 - 37 - 93,,,,scraped
2808,مصيف,M'CIF,M'Cif,28,المسيلة,,,(035) 41 - 91 - 33,,,,scraped
2809,شلال,CHELLAL,Chellal,28,المسيلة,,,(035) 57 - 23 - 61,,,,scraped
2810,أولاد ماضي,OULED MADHI,Ouled Madhi,28,المسيلة,,,(035) 56 - 21 - 05,,,,scraped
2811,مقرة,MAGRA,Magra,28,المسيلة,,,(035) 59 - 32 - 69,,,,scraped
2812,برهوم,BERHOUM,Berhoum,28,المسيلة,,,(035) 57 - 96 - 33,,,,scraped
2813,عين خضراء,AIN KHADRA,Ain Khadra,28,المسيلة,,,(035) 59 - 04 - 92,,,,scraped
2814,أولاد عدي قبالة,OULED ADDI GUEBALA,Ouled Addi Guebala,28,المسيلة,,,(035) 59 - 86 - 58,,,,scraped
2815,بلعايبة,BELAIBA,Belaiba,28,المسيلة,,,(035) 57 - 14 - 27,,,,scraped
2816,سيدي عيسى,SIDI AISSA,Sidi Aissa,28,المسيلة,,,(035) 50 - 99 - 75,,,,scraped
2817,عين الحجل,AIN EL HADJEL,Ain El Hadjel,28,المسيلة,,,(035) 50 - 18 - 86,,,,scraped
2818,سيدي هجرس,SIDI HADJERES,Sidi Hadjeres,28,المسيلة,,,(035) 49 - 84 - 99,,,,scraped
2819,ونوغة,OUANOUGHA,Ouanougha,28,المسيلة,,,(035) 57 - 45 - 31,,,,scraped
2820,بوسعادة,BOU SAADA,Bou Saada,28,المسيلة,,,(035) 43 - 44 - 23,,,,scraped
2821,أولاد سيدي ابراهيم,OULED SIDI BRAHIM,Ouled Sidi Brahim,28,المسيلة,العمارية,025 74 72 89,(035) 51 - 01 - 13,ouled.brahim2612@gmail.com,,شارع 08 ماي 1945 - أولاد ابراهيم,merged
2822,سيدي عامر,SIDI AMEUR,Sidi Ameur,28,المسيلة,,,(035) 51 - 51 - 74,,,,scraped
2823,تامسة,TAMSA,Tamsa,28,المسيلة,,,(035) 41 - 42 - 08,,,,scraped
2824,ابن سرور,BEN SROUR,Ben Srour,28,المسيلة,,,(035) 51 - 81 - 04,,,,scraped
2825,أولاد سليمان,OULED SLIMANE,Ouled Slimane,28,المسيلة,,,(035) 41 - 11 - 09,,,,scraped
2826,الحوامد,EL HOUAMED,El Houamed,28,المسيلة,,,(035) 42 - 23 - 26,,,,scraped
2827,الهامل,EL HAMEL,El Hamel,28,المسيلة,,,(035) 51 - 44 - 36,,,,scraped
2828,أولاد منصور,OULED MANSOUR,Ouled Mansour,28,المسيلة,,,(035) 56 - 51 - 63,,,,scraped
2829,معاريف,MAARIF,Maarif,28,المسيلة,,,(035) 41 - 81 - 87,,,,scraped
2830,دهاهنة,DEHAHNA,Dehahna,28,المسيلة,,,(035) 59 - 61 - 06,,,,scraped
2831,بوطي السياح,BOUTI SAYEH,Bouti Sayeh,28,المسيلة,,,(035) 49 - 71 - 25,,,,scraped
2832,ختوتي سد الجير,KHETTOUTI SED-EL-JIR,Khettouti Sed-El-Jir,28,المسيلة,,,(035) 49 - 91 - 59,,,,scraped
2833,زرزور,ZARZOUR,Zarzour,28,المسيلة,,,(035) 41 - 21 - 05,,,,scraped
2834,محمد بوضياف,MOHAMED BOUDIAF,Mohamed Boudiaf,28,المسيلة,,,(035) 48 - 64 - 41,,,,scraped
2835,بن زوح,BENZOUH,Benzouh,28,المسيلة,,,(035) 53 - 01 - 15,,,,scraped
2836,بئر الفضة,BIR FODA,Bir Foda,28,المسيلة,,,(035) 48 - 01 - 03,,,,scraped
2837,عين فارس,AIN FARES,Ain Fares,28,المسيلة,,,(035) 48 - 51 - 45,,,,scraped
2838,سيدي أحمد,SIDI M'HAMED,Sidi M'Hamed,28,المسيلة,عين بوسيف,025 68 21 60,(035) 48 - 21 - 34,sididemed360@gmail.com,,بلدية سيدي دمد,merged
2839,منعة -أولاد عطية,MENAA OULED ATTIA,Menaa Ouled Attia,28,المسيلة,,,غير متاح,,,,scraped
2840,الصوامع,SOUAMAA,Souamaa,28,المسيلة,,,غير متاح,,,,scraped
2841,عين الملح,AIN EL MELH,Ain El Melh,28,المسيلة,,,(035) 58 - 85 - 97,,,,scraped
